Date,Price,Open,High,Low,Volume,
15-Sep-10,237.02,233.38,237.87,233.09,12.75M,
16-Sep-10,239,237.04,240.96,235.01,12.77M,
17-Sep-10,239.53,239,242.06,238.17,10.75M,
20-Sep-10,244.08,239.79,246.45,239.1,7.55M,
21-Sep-10,246.53,244.96,248.91,244.96,16.36M,
22-Sep-10,247.61,246.45,248.45,244.49,12.52M,
23-Sep-10,245.84,246.61,247.63,244.77,6.19M,
24-Sep-10,248.97,240.28,249.64,240.28,13.96M,
27-Sep-10,243.3,249.44,250.52,242.83,8.34M,
28-Sep-10,244.5,243.26,245.62,241.6,9.43M,
29-Sep-10,243.74,246.85,246.85,242.08,7.80M,
30-Sep-10,248.38,242.46,249.34,242.13,18.48M,
1-Oct-10,249.52,248.65,249.84,245.69,8.87M,
4-Oct-10,248.85,249.52,251.7,247.77,6.99M,
5-Oct-10,244.24,247.59,250.41,243.2,8.60M,
6-Oct-10,245.13,244.95,247.45,244.46,4.11M,
7-Oct-10,242.81,245.15,246.45,242.12,4.51M,
8-Oct-10,240.04,242.97,244.26,238.47,7.45M,
11-Oct-10,238.32,243.54,243.54,236.14,9.91M,
12-Oct-10,237.5,239.27,239.47,233.44,7.81M,
13-Oct-10,243.58,237.97,244.46,236.17,10.29M,
14-Oct-10,241.9,243.96,245.05,240.47,3.85M,
15-Oct-10,238.1,241.9,243.73,237.47,5.86M,
18-Oct-10,239.31,253.43,253.43,234.78,8.28M,
19-Oct-10,236.36,241.76,241.76,235.33,8.32M,
20-Oct-10,233.04,236.37,236.67,232.29,4.93M,
21-Oct-10,235.98,232.49,236.95,231.15,7.30M,
22-Oct-10,232.15,237.47,237.47,231.34,6.48M,
25-Oct-10,229.96,233.08,236.22,229.39,8.63M,
26-Oct-10,229.63,230.29,232.08,228.59,5.07M,
27-Oct-10,224.93,230.09,230.09,223.54,8.22M,
28-Oct-10,226.17,225.15,231.07,223.6,21.07M,
29-Oct-10,227.48,227.49,229.29,223.2,8.13M,
1-Nov-10,234.4,229.29,236.07,228,10.13M,
2-Nov-10,234.51,235.97,238.17,233.78,5.56M,
3-Nov-10,235.7,235.58,236.66,234.58,3.54M,
4-Nov-10,238.39,238.47,239.97,236.23,4.86M,
5-Nov-10,238.81,239.47,240.17,237.97,392.54K,
8-Nov-10,233.02,238.81,239.47,232.03,4.26M,
9-Nov-10,239.32,233.48,240.15,232.52,6.86M,
10-Nov-10,239.05,239.47,241.44,237.81,4.47M,
11-Nov-10,234.81,237.98,240.4,233.11,3.36M,
12-Nov-10,230.98,233.98,237.37,229.99,6.20M,
15-Nov-10,238.06,230.99,238.67,230.89,11.41M,
16-Nov-10,236.73,239.44,239.44,231.98,9.15M,
18-Nov-10,233.52,241.36,241.36,231.36,8.32M,
19-Nov-10,229.85,233.98,235.87,228.69,5.88M,
