Date,Price,Open,High,Low,Volume,
22-Oct-10,75.09,75.49,75.49,74.81,90.72K,
25-Oct-10,76.87,75.01,77.46,74.81,187.42K,
26-Oct-10,76.17,76.56,77.52,75.32,91.58K,
27-Oct-10,75.53,76.19,76.74,74.81,76.26K,
28-Oct-10,74.87,74.91,75.78,74.82,59.38K,
29-Oct-10,75.24,74.66,76.76,71.88,379.32K,
1-Nov-10,77.59,76.76,77.82,75.93,231.41K,
2-Nov-10,78.35,78.21,81.42,77.63,1.63M,
3-Nov-10,77.65,78.7,79.54,77.24,223.21K,
4-Nov-10,78.73,76.32,78.87,76.32,170.17K,
5-Nov-10,78.88,78.89,79.67,78.21,75.27K,
8-Nov-10,78.62,78.89,79.38,77.88,136.62K,
9-Nov-10,79.26,78.02,80.45,78.02,354.09K,
10-Nov-10,78.69,78.7,80.05,78.5,256.47K,
11-Nov-10,77.33,78.89,79.09,76.37,406.13K,
12-Nov-10,76.05,77.33,77.53,75.31,361.51K,
15-Nov-10,75.93,75.59,77.72,75.59,219.25K,
16-Nov-10,75.65,75.79,77.23,72.98,368.82K,
18-Nov-10,75.04,77.53,77.53,71.51,167.39K,
19-Nov-10,74,74.81,76.45,72.88,151.84K,
